Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,39,230,1,0,1,41,4,88,32,212.171,216.512,205.902,25.2426,25.3582,25.1891, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,296,226,1,0,1,28,4,70,37,214.75,216.893,204,24.8681,24.9006,24.5872, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,476,225,1,0,1,21,3,102,162,248.095,253.143,246.238,4.44901,3.37619,4.98694, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,268.5,219.5,1,0,1,29,3,70,44,222.034,224.069,210.69,19.5202,19.3302,19.5139, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,305.5,211.5,1,0,1,19,3,74,49,225.368,227.895,215.421,18.4543,18.393,18.0118, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,441.1,208.2,1,0,1,17,3,90,44,226.059,231.471,220.824,19.3222,18.9677,19.9309, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,425,213.5,1,0,1,89,6,130,85,243.315,248.584,244.258,13.1411,12.7385,14.5593, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,356,203.5,1,0,1,43,5,98,38,226.907,231.605,224.116,24.9901,24.6438,26.2635, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,307,202.5,1,0,1,24,3,70,34,213.625,216.417,204.5,23.2089,23.164,23.3402, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,234.5,198,1,0,1,25,3,60,53,221.44,220.92,202.68,18.6206,17.9113,17.0093, "2016-06-12 [上午4:27:58]: no comment"
